u_index,u,v_index,v,length
9073,259364287,9173,259360129,0.02280992
9091,2226635330,9092,2226635339,0.043556078
9156,534440044,9157,259330220,0.036447177
9157,259330220,9158,259330866,0.04633656
9157,259330220,9257,259330583,0.03219321
9158,259330866,9159,261726495,0.040874577
9158,259330866,9258,259329811,0.013803085
9172,259359757,9173,259360129,0.033072455
9173,259360129,9174,1263562790,0.036505119
9182,6367386011,9282,1333380134,0.069011375
9223,745446809,9224,259282278,0.065544872
9257,259330583,9258,259329811,0.034603717
9257,259330583,9357,259329788,0.033132405
9258,259329811,9358,259329626,0.043039221
9264,261726198,9265,261726196,0.045193081
9265,261726196,9266,261725987,0.024436805
9357,259329788,9358,259329626,0.044255638
9373,259364964,9473,1263562782,0.037585507
9387,259357400,9388,2226635355,0.030302838
9400,259280515,9401,259275969,0.052769372
9401,259275969,9501,297721619,0.040599111
9447,1751775424,9448,1751775421,0.019597421
9473,1263562782,9573,1263552240,0.074109606
9485,3030795137,9585,1333380141,0.041991555
9501,297721619,9502,1089848832,0.062152649
9502,1089848832,9503,1117936300,0.049755705
9502,1089848832,9602,294016351,0.029413664
9520,259299770,9620,259300311,0.017542226
9528,291638484,9529,745446843,0.059096865
9536,8311098861,9537,280135454,0.009908897
9573,1263552240,9574,259365482,0.057258187
9584,1333380149,9585,1333380141,0.042424488
9584,1333380149,9684,259357710,0.00908201
9585,1333380141,9586,259357708,0.040936887
9613,259285913,9713,294016393,0.035290805
9683,259357711,9684,259357710,0.050960335
9710,294016366,9810,294016094,0.043490647
9741,1107576969,9841,261732454,0.020820532
9745,1335017550,9845,1335017565,0.026213049
9755,261726588,9855,259607456,0.009268131
9780,259357394,9781,259357714,0.047265437
9792,2226635373,9892,1333360813,0.026525954
9797,292449375,9798,2676011258,0.019373925
9798,2676011258,9799,2676011262,0.04402146
9798,2676011258,9898,292449483,0.035536525
9799,2676011262,9800,259278376,3.9597478
9800,259278376,9801,1089853542,0.068813192
9815,259282989,9816,259283339,0.01599178
9815,259282989,9915,259283347,0.016316639
9876,301209756,9976,294002165,0.036113481
